Internal ID,id,title,description,price,sale_price,link,image_link,Name
297,30260842332245,Rigaud Gardenia Candle Medium,,75.00,,https://gumps.com/products/medium-gardenia-candle,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/860858_1.jpg,860858
292,30260842561621,Rigaud Gardenia Candle Large,,95.00,,https://gumps.com/products/large-gardenia-candle,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/860859_1.jpg,860859
301,30260842627157,Rigaud Gardenia Candle Prestige,,360.00,,https://gumps.com/products/prestige-gardenia-candle,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/860860_1.jpg,860860
304,30260796293205,Rigaud Cythere Candle Small,,40.00,28.00,https://gumps.com/products/small-cythere-candle,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/860861_1.jpg,860861
296,30260842659925,Rigaud Cythere Candle Medium,,75.00,49.00,https://gumps.com/products/medium-cythere-candle,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/860862_1.jpg,860862
306,30260796358741,Rigaud Reine de la Nuit Candle Small,,35.00,,https://gumps.com/products/small-reine-de-la-nuit-candle,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/860864_1.jpg,860864
298,30260842823765,Rigaud Reine de la Nuit Candle Medium,,75.00,,https://gumps.com/products/medium-reine-de-la-nuit-candle,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/860865_1.jpg,860865
293,30260842889301,Reine de la Nuit Candle Large,"Jacqueline Kennedy brought the luxury of Rigaud candles to the White House — now you can bring the famed fragrances to your home. Reine de la Nuit (Blue) is a blend of gardenia, freesia, jasmine and patchouli. Snuffer lid included. 5 1/2""H; 90-hour burn time.",95.00,,https://gumps.com/products/large-reine-de-la-nuit-candle,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/860866_1.jpg,860866
851,30278602555477,"Scented Candle, Jaipur Jewel",,185.00,,https://gumps.com/products/600g-jaipur-jewel-candle,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/860868_1.jpg,860868
438,30260797472853,Gump's Cable Car Ornament,,38.00,,https://gumps.com/products/gumps-cable-car-ornament,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/860872_1.jpg,860872
2235,30982360432725,Painted Ladies Ornament,"<p>Ask anyone and they’d say: nobody does ornaments better than Gump’s. Skilled artisans in Poland handcraft ours using the Old World style of individually blowing glass into a metal mold, coating the inside with silver to enhance their radiant glow, and then carefully handpainting and decorating it with layers of details — a process that often takes days to complete. The result? An heirloom-quality treasure to give, to collect and to enjoy for years to come.</p> <ul> <li>Mouthblown glass.</li> <li>Handpainted; hand decorated.</li> <li>Handmade in Poland.</li> <li>4 ¼""H.</li> </ul>",65.00,,https://gumps.com/products/painted-ladies-ornament,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/860877_1.jpg,860877
2269,30371867197525,Cornflower Blue Lace Tea For Two Set,,385.00,,https://gumps.com/products/tea-for-two-set-cornflower,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/860911_1.jpg,860911
344,30260834861141,Indulgence Champagne Cooler,,269.00,,https://gumps.com/products/indulgence-champagne-cooler,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/860912_1.jpg,860912
786,30260843577429,100 Points Champagne Coupe,"Referring to the wine scoring system, 100 Points is a handcrafted crystal collection that combines modern design with precise utility and exceptional style. René Lalique founded his firm in Paris in 1888, and soon became a celebrated jeweler whose designs contributed significantly to the Art Nouveau movement at the turn of the century. In the 1920s, an order for perfume bottles led him to develop a glass-making technique that would endure as Lalique’s signature characteristics: iced surfaces, elaborate or partially realistic patterns in relief, and occasionally applied or inlaid color. 6 1/2""H; 9.64 oz. Made in France.",210.00,,https://gumps.com/products/lalique-champagne-coupe,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/860913_1.jpg,860913
1249,30324427227221,10 Downing Doorway,"Handcrafted in his workshop in Bath, England, Timothy Richard’s world famous plaster models of celebrated architecture are re-created in such precise detail, it's almost as if you’re in the presence of the real thing. 6""W x 8""H. ",250.00,175.00,https://gumps.com/products/10-downing-doorway,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/860915_1.jpg,860915
908,30261312684117,Brave New Earl Tea,,23.00,,https://gumps.com/products/brave-new-earl-no-71-org-tea-caddy-90-g,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/860918_1.jpg,860918
910,30261312749653,Mint Julep Tea,,23.00,,https://gumps.com/products/mint-julep-no-715-org-tea-caddy-90g,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/860919_1.jpg,860919
911,30261312847957,Perfect Day Tea,,23.00,,https://gumps.com/products/perfect-day-no-719-org-tea-caddy-100g,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/860920_1.jpg,860920
909,30261313044565,Hunky Dory Breakfast Tea,,23.00,,https://gumps.com/products/hunky-dory-breakfast-no-721-org-tea-caddy-100g,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/860921_1.jpg,860921
912,30261313110101,Pure Prana Tea,,20.00,,https://gumps.com/products/pure-prana-no-809-org-tea-caddy-60g,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/860922_1.jpg,860922
1304,30260847837269,"Magnolia Leaf Twig Wreath, 30",,350.00,,https://gumps.com/products/magnolia-leaf-twig-wig-wreath-30-green,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/860946_1.jpg,860946
1314,30260847968341,Phalaenopsis Orchids in Glass,"<p>Our gathered orchids form a canopy of pure white, and will retain their beauty season after season. The making of artificial flowers is an ancient art that originated in China's Tang Dynasty more than 1,300 years ago. Bountiful arrangements of color and texture, our greenery is meticulously shaped and painted by hand to perfectly mimic nature’s beauty.</p> <ul> <li>Handcrafted fabric.</li> <li>Handpainted.</li> <li>Glass vase with water illusion.</li> <li>13"" high.</li>",435.00,,https://gumps.com/products/orchid-phalaenopsis-in-glass-13-white,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/860949_1.jpg,860949
1302,30260850229333,Magnolia Centerpiece,,445.00,,https://gumps.com/products/magnolia-centerpieceiece-white,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/860951_1.jpg,860951
1313,30260850622549,"Orchid in Longlife Bowl, 28""","Showcasing the elegant simplicity of orchids, our faux floral makes a stunning statement with its cascading blossom-laden stems. Each petal and leaf is handcrafted, shaped and painted to mimic nature, and then artfully arranged in a ceramic bowl. 28""H. Container is 14”L x 14”W x 5”H.",585.00,,https://gumps.com/products/orchid-in-rucr-longlonglife-bowl-white,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/860955_1.jpg,860955
1299,30260850819157,Fiddle Leaf in Vase,"<p>Our faux arrangement features beautiful, broad green leaves in an elegant vase with water illusion. The making of artificial flowers is an ancient art that originated in China's Tang Dynasty more than 1,300 years ago. Bountiful arrangements of color and texture, they are meticulously crafted and painted by hand. Designed to mimic nature’s beauty, these remarkable faux botanicals bring every room to life.</p> <ul> <li>Handcrafted fabric.</li> <li>Handpainted.</li> <li>Glass vase with water illusion.</li> <li>30""H.</li> </ul>",650.00,,https://gumps.com/products/fiddle-leaf-in-vase-ase-30-green,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/860957_1.png,860957
1308,30260851114069,Grand Monstera,"<p>Handcrafted to exacting detail, our striking plant requires no water or sunlight, and will last for years to come. The making of artificial flowers is an ancient art that originated in China's Tang Dynasty more than 1,300 years ago. Bountiful arrangements of color and texture, our exquisite greenery is meticulously shaped and painted by hand to perfectly mimic nature’s beauty.</p> <ul> <li>Handcrafted fabric.</li> <li>Handpainted.</li> <li>Polystone container.</li> <li>Overall: 55"" high.</li> <li>Container: 15 1/2"" square x 15 3/4"" high.</li> </ul> ",745.00,,https://gumps.com/products/monstera-tree-sq-planter-55-grn-taupe,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/860961_1.jpg,860961
4916,31682230354005,AirEssence Diffuser,"<h6>#ORANGE</h6> From its beginnings in a quiet shop on San Francisco’s Nob Hill, Agraria has set the standards in luxury home and spa fragrances since 1970. Handcrafted by skilled artisans, this extraordinary diffuser features perfumed essential oils that are absorbed through the cotton sola flower wick, making the petals change to the color of the oil. The bouquet will stay fragrant up to one year. Bitter Orange is a complex and subtle blend of clove, the zest of bitter orange and a touch of cypress and olibanum. Includes 20 diffuser reeds. 3 3/4"" sq. x 6""H; 7.4 oz. <h6>#LAVENDERROSEMARY</h6> From its beginnings in a quiet shop on San Francisco’s Nob Hill, Agraria has set the standards in luxury home and spa fragrances since 1970. Handcrafted by skilled artisans, this extraordinary diffuser features perfumed essential oils that are absorbed through the cotton sola flower wick, making the petals change to the color of the oil. The bouquet will stay fragrant up to one year. Lavender & Rosemary is a deeply aromatic blend of French lavender and Italian rosemary enriched with the zest of bergamot and a few drops of English amber. Includes 20 diffuser reeds. 3 3/4"" sq. x 6""H; 7.4 oz. <h6>#LEMONVERBENA</h6> From its beginnings in a quiet shop on San Francisco’s Nob Hill, Agraria has set the standards in luxury home and spa fragrances since 1970. Handcrafted by skilled artisans, this extraordinary diffuser features perfumed essential oils that are absorbed through the cotton sola flower wick, making the petals change to the color of the oil. The bouquet will stay fragrant up to one year. Lemon Verbena evokes the fresh, clear exuberance of lemon-scented verbena leaves, enhanced with Caribbean lime and hints of rose and jasmine. Includes 20 diffuser reeds. 3 3/4"" sq. x 6""H; 7.4 oz. <h6>#JASMINE</h6> From its beginnings in a quiet shop on San Francisco’s Nob Hill, Agraria has set the standards in luxury home and spa fragrances since 1970. Handcrafted by skilled artisans, this extraordinary diffuser features perfumed essential oils that are absorbed through the cotton sola flower wick, making the petals change to the color of the oil. The bouquet will stay fragrant up to one year. Mediterranean Jasmine is a robust floral scent filled with jasmine honeysuckle, freesia, lily of the valley and tuberose. Includes 20 diffuser reeds. 3 3/4"" sq. x 6""H; 7.4 oz.",136.00,,https://gumps.com/products/air-essence,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/860963-1.jpg,860963 : 860963 JS
4918,31701127659605,AirEssence Diffuser,"<h6>#ORANGE</h6> From its beginnings in a quiet shop on San Francisco’s Nob Hill, Agraria has set the standards in luxury home and spa fragrances since 1970. Handcrafted by skilled artisans, this extraordinary diffuser features perfumed essential oils that are absorbed through the cotton sola flower wick, making the petals change to the color of the oil. The bouquet will stay fragrant up to one year. Bitter Orange is a complex and subtle blend of clove, the zest of bitter orange and a touch of cypress and olibanum. Includes 20 diffuser reeds. 3 3/4"" sq. x 6""H; 7.4 oz. <h6>#LAVENDERROSEMARY</h6> From its beginnings in a quiet shop on San Francisco’s Nob Hill, Agraria has set the standards in luxury home and spa fragrances since 1970. Handcrafted by skilled artisans, this extraordinary diffuser features perfumed essential oils that are absorbed through the cotton sola flower wick, making the petals change to the color of the oil. The bouquet will stay fragrant up to one year. Lavender & Rosemary is a deeply aromatic blend of French lavender and Italian rosemary enriched with the zest of bergamot and a few drops of English amber. Includes 20 diffuser reeds. 3 3/4"" sq. x 6""H; 7.4 oz. <h6>#LEMONVERBENA</h6> From its beginnings in a quiet shop on San Francisco’s Nob Hill, Agraria has set the standards in luxury home and spa fragrances since 1970. Handcrafted by skilled artisans, this extraordinary diffuser features perfumed essential oils that are absorbed through the cotton sola flower wick, making the petals change to the color of the oil. The bouquet will stay fragrant up to one year. Lemon Verbena evokes the fresh, clear exuberance of lemon-scented verbena leaves, enhanced with Caribbean lime and hints of rose and jasmine. Includes 20 diffuser reeds. 3 3/4"" sq. x 6""H; 7.4 oz. <h6>#JASMINE</h6> From its beginnings in a quiet shop on San Francisco’s Nob Hill, Agraria has set the standards in luxury home and spa fragrances since 1970. Handcrafted by skilled artisans, this extraordinary diffuser features perfumed essential oils that are absorbed through the cotton sola flower wick, making the petals change to the color of the oil. The bouquet will stay fragrant up to one year. Mediterranean Jasmine is a robust floral scent filled with jasmine honeysuckle, freesia, lily of the valley and tuberose. Includes 20 diffuser reeds. 3 3/4"" sq. x 6""H; 7.4 oz.",136.00,,https://gumps.com/products/AirEssence-Diffuser,https://gumps-netsuites-extendfiles.s3.us-east-2.amazonaws.com/860963-1.jpg,860963 : 860963 LM
